district,market,commodity,variety,price,day,month,year
Davangere,Honnali,Tomato,Tomato,1300.0,20.0,Jun,2018.0
Davangere,Honnali,Tomato,Tomato,900.0,19.0,Jun,2018.0
Davangere,Honnali,Tomato,Tomato,800.0,18.0,Jun,2018.0
Davangere,Honnali,Tomato,Tomato,700.0,15.0,Jun,2018.0
Davangere,Honnali,Tomato,Tomato,850.0,14.0,Jun,2018.0
Davangere,Honnali,Tomato,Tomato,850.0,13.0,Jun,2018.0
Davangere,Honnali,Tomato,Tomato,600.0,12.0,Jun,2018.0
Davangere,Honnali,Tomato,Tomato,700.0,11.0,Jun,2018.0
Davangere,Honnali,Tomato,Tomato,700.0,8.0,Jun,2018.0
Davangere,Honnali,Tomato,Tomato,700.0,7.0,Jun,2018.0
Davangere,Honnali,Tomato,Tomato,800.0,6.0,Jun,2018.0
Davangere,Honnali,Tomato,Tomato,700.0,5.0,Jun,2018.0
Davangere,Honnali,Tomato,Tomato,650.0,4.0,Jun,2018.0
Davangere,Honnali,Tomato,Tomato,600.0,2.0,Jun,2018.0
Davangere,Honnali,Tomato,Tomato,700.0,1.0,Jun,2018.0
Davangere,Honnali,Tomato,Tomato,700.0,31.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,600.0,30.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,700.0,29.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,600.0,28.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,600.0,26.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,600.0,25.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,600.0,24.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,750.0,23.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,800.0,22.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,600.0,21.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,600.0,19.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,600.0,18.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,550.0,17.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,400.0,16.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,400.0,15.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,400.0,14.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,400.0,11.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,600.0,10.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,400.0,9.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,400.0,8.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,300.0,7.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,400.0,5.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,400.0,4.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,800.0,2.0,May,2018.0
Davangere,Honnali,Tomato,Tomato,1000.0,30.0,Apr,2018.0
Davangere,Honnali,Tomato,Tomato,300.0,28.0,Apr,2018.0
Davangere,Honnali,Tomato,Tomato,300.0,27.0,Apr,2018.0
Davangere,Honnali,Tomato,Tomato,300.0,26.0,Apr,2018.0
Davangere,Honnali,Tomato,Tomato,300.0,19.0,Apr,2018.0
Davangere,Honnali,Tomato,Tomato,250.0,17.0,Apr,2018.0
Davangere,Honnali,Tomato,Tomato,300.0,16.0,Apr,2018.0
Davangere,Honnali,Tomato,Tomato,350.0,12.0,Apr,2018.0
Davangere,Honnali,Tomato,Tomato,400.0,11.0,Apr,2018.0
Davangere,Honnali,Tomato,Tomato,400.0,10.0,Apr,2018.0
Davangere,Honnali,Tomato,Tomato,300.0,9.0,Apr,2018.0
Davangere,Honnali,Tomato,Tomato,300.0,5.0,Apr,2018.0
Davangere,Honnali,Tomato,Tomato,250.0,3.0,Apr,2018.0
Davangere,Honnali,Tomato,Tomato,250.0,30.0,Mar,2018.0
Davangere,Honnali,Tomato,Tomato,300.0,27.0,Mar,2018.0
Davangere,Honnali,Tomato,Tomato,300.0,26.0,Mar,2018.0
Davangere,Honnali,Tomato,Tomato,250.0,23.0,Mar,2018.0
Davangere,Honnali,Tomato,Tomato,300.0,21.0,Mar,2018.0
Davangere,Honnali,Tomato,Tomato,300.0,20.0,Mar,2018.0
Davangere,Honnali,Tomato,Tomato,300.0,19.0,Mar,2018.0
Davangere,Honnali,Tomato,Tomato,350.0,17.0,Mar,2018.0
Davangere,Honnali,Tomato,Tomato,400.0,16.0,Mar,2018.0
Davangere,Honnali,Tomato,Hybrid,400.0,15.0,Mar,2018.0
Davangere,Honnali,Tomato,Hybrid,250.0,14.0,Mar,2018.0
Davangere,Honnali,Tomato,Tomato,300.0,12.0,Mar,2018.0
Davangere,Honnali,Tomato,Tomato,300.0,8.0,Mar,2018.0
Davangere,Honnali,Tomato,Tomato,300.0,6.0,Mar,2018.0
Davangere,Honnali,Tomato,Tomato,300.0,5.0,Mar,2018.0
Davangere,Honnali,Tomato,Tomato,250.0,3.0,Mar,2018.0
Davangere,Honnali,Tomato,Tomato,250.0,26.0,Feb,2018.0
Davangere,Honnali,Tomato,Hybrid,250.0,24.0,Feb,2018.0
Davangere,Honnali,Tomato,Tomato,400.0,21.0,Feb,2018.0
Davangere,Honnali,Tomato,Tomato,400.0,17.0,Feb,2018.0
Davangere,Honnali,Tomato,Tomato,400.0,16.0,Feb,2018.0
Davangere,Honnali,Tomato,Hybrid,400.0,15.0,Feb,2018.0
Davangere,Honnali,Tomato,Hybrid,400.0,14.0,Feb,2018.0
Davangere,Honnali,Tomato,Tomato,300.0,9.0,Feb,2018.0
Davangere,Honnali,Tomato,Tomato,350.0,8.0,Feb,2018.0
Davangere,Honnali,Tomato,Tomato,300.0,6.0,Feb,2018.0
Davangere,Honnali,Tomato,Tomato,450.0,5.0,Feb,2018.0
Davangere,Honnali,Tomato,Tomato,450.0,3.0,Feb,2018.0
Davangere,Honnali,Tomato,Tomato,400.0,2.0,Feb,2018.0
Davangere,Honnali,Tomato,Tomato,500.0,31.0,Jan,2018.0
Davangere,Honnali,Tomato,Hybrid,500.0,22.0,Jan,2018.0
Davangere,Honnali,Tomato,Tomato,500.0,20.0,Jan,2018.0
Davangere,Honnali,Tomato,Tomato,444.0,18.0,Jan,2018.0
Davangere,Honnali,Tomato,Tomato,450.0,17.0,Jan,2018.0
Davangere,Honnali,Tomato,Tomato,450.0,16.0,Jan,2018.0
Davangere,Honnali,Tomato,Tomato,550.0,11.0,Jan,2018.0
Davangere,Honnali,Tomato,Tomato,800.0,6.0,Jan,2018.0
Davangere,Honnali,Tomato,Tomato,700.0,2.0,Jan,2018.0
Davangere,Honnali,Tomato,Tomato,700.0,1.0,Jan,2018.0
Davangere,Honnali,Tomato,Hybrid,500.0,21.0,Dec,2017.0
Davangere,Honnali,Tomato,Hybrid,2400.0,30.0,Nov,2017.0
Davangere,Honnali,Tomato,Hybrid,2300.0,28.0,Nov,2017.0
Davangere,Honnali,Tomato,Tomato,2200.0,23.0,Nov,2017.0
Davangere,Honnali,Tomato,Tomato,2500.0,20.0,Nov,2017.0
Davangere,Honnali,Tomato,Tomato,2300.0,16.0,Nov,2017.0
Davangere,Honnali,Tomato,Hybrid,2300.0,13.0,Nov,2017.0
Davangere,Honnali,Tomato,Tomato,2200.0,8.0,Nov,2017.0
Davangere,Honnali,Tomato,Hybrid,2500.0,7.0,Nov,2017.0
Davangere,Honnali,Tomato,Tomato,1800.0,30.0,Oct,2017.0
Davangere,Honnali,Tomato,Tomato,1800.0,27.0,Oct,2017.0
Davangere,Honnali,Tomato,Tomato,4000.0,12.0,Jul,2017.0
Davangere,Honnali,Tomato,Tomato,3500.0,11.0,Jul,2017.0
Davangere,Honnali,Tomato,Tomato,3500.0,10.0,Jul,2017.0
Davangere,Honnali,Tomato,Tomato,2000.0,6.0,Jul,2017.0
Davangere,Honnali,Tomato,Tomato,3000.0,5.0,Jul,2017.0
Davangere,Honnali,Tomato,Hybrid,2800.0,4.0,Jul,2017.0
Davangere,Honnali,Tomato,Hybrid,800.0,6.0,Feb,2016.0
Davangere,Honnali,Tomato,Hybrid,1800.0,25.0,Jan,2016.0
Davangere,Honnali,Tomato,Hybrid,1900.0,23.0,Jan,2016.0
Davangere,Honnali,Tomato,Hybrid,1800.0,21.0,Jan,2016.0
Davangere,Honnali,Tomato,Hybrid,1800.0,20.0,Jan,2016.0
Davangere,Honnali,Tomato,Tomato,1800.0,19.0,Jan,2016.0
Davangere,Honnali,Tomato,Hybrid,1800.0,18.0,Jan,2016.0
Davangere,Honnali,Tomato,Tomato,2000.0,16.0,Jan,2016.0
Davangere,Honnali,Tomato,Tomato,1900.0,14.0,Jan,2016.0
Davangere,Honnali,Tomato,Hybrid,1900.0,13.0,Jan,2016.0
Davangere,Honnali,Tomato,Hybrid,1900.0,12.0,Jan,2016.0
Davangere,Honnali,Tomato,Tomato,1800.0,11.0,Jan,2016.0
Davangere,Honnali,Tomato,Hybrid,1900.0,8.0,Jan,2016.0
Davangere,Honnali,Tomato,Hybrid,1800.0,7.0,Jan,2016.0
Davangere,Honnali,Tomato,Tomato,1800.0,6.0,Jan,2016.0
Davangere,Honnali,Tomato,Tomato,1800.0,5.0,Jan,2016.0
Davangere,Honnali,Tomato,Hybrid,1600.0,4.0,Jan,2016.0
Davangere,Honnali,Tomato,Tomato,1800.0,2.0,Jan,2016.0
Davangere,Honnali,Tomato,Tomato,1800.0,1.0,Jan,2016.0
Davangere,Honnali,Tomato,Tomato,1800.0,31.0,Dec,2015.0
Davangere,Honnali,Tomato,Tomato,1800.0,29.0,Dec,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,28.0,Dec,2015.0
Davangere,Honnali,Tomato,Hybrid,1420.0,26.0,Dec,2015.0
Davangere,Honnali,Tomato,Hybrid,400.0,23.0,Dec,2015.0
Davangere,Honnali,Tomato,Tomato,1700.0,22.0,Dec,2015.0
Davangere,Honnali,Tomato,Tomato,1700.0,21.0,Dec,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,19.0,Dec,2015.0
Davangere,Honnali,Tomato,Tomato,1850.0,18.0,Dec,2015.0
Davangere,Honnali,Tomato,Tomato,1900.0,17.0,Dec,2015.0
Davangere,Honnali,Tomato,Tomato,1700.0,16.0,Dec,2015.0
Davangere,Honnali,Tomato,Tomato,1800.0,15.0,Dec,2015.0
Davangere,Honnali,Tomato,Tomato,1900.0,14.0,Dec,2015.0
Davangere,Honnali,Tomato,Tomato,1700.0,11.0,Dec,2015.0
Davangere,Honnali,Tomato,Tomato,1800.0,10.0,Dec,2015.0
Davangere,Honnali,Tomato,Tomato,1900.0,9.0,Dec,2015.0
Davangere,Honnali,Tomato,Tomato,1900.0,8.0,Dec,2015.0
Davangere,Honnali,Tomato,Tomato,1900.0,7.0,Dec,2015.0
Davangere,Honnali,Tomato,Tomato,1700.0,5.0,Dec,2015.0
Davangere,Honnali,Tomato,Tomato,1800.0,4.0,Dec,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,3.0,Dec,2015.0
Davangere,Honnali,Tomato,Tomato,1850.0,2.0,Dec,2015.0
Davangere,Honnali,Tomato,Tomato,1750.0,1.0,Dec,2015.0
Davangere,Honnali,Tomato,Tomato,1700.0,27.0,Nov,2015.0
Davangere,Honnali,Tomato,Tomato,1700.0,26.0,Nov,2015.0
Davangere,Honnali,Tomato,Tomato,1700.0,25.0,Nov,2015.0
Davangere,Honnali,Tomato,Tomato,1800.0,24.0,Nov,2015.0
Davangere,Honnali,Tomato,Tomato,1800.0,23.0,Nov,2015.0
Davangere,Honnali,Tomato,Tomato,1900.0,21.0,Nov,2015.0
Davangere,Honnali,Tomato,Tomato,1900.0,20.0,Nov,2015.0
Davangere,Honnali,Tomato,Hybrid,1800.0,19.0,Nov,2015.0
Davangere,Honnali,Tomato,Tomato,1900.0,18.0,Nov,2015.0
Davangere,Honnali,Tomato,Tomato,1900.0,17.0,Nov,2015.0
Davangere,Honnali,Tomato,Tomato,1900.0,16.0,Nov,2015.0
Davangere,Honnali,Tomato,Tomato,1650.0,13.0,Nov,2015.0
Davangere,Honnali,Tomato,Tomato,1900.0,11.0,Nov,2015.0
Davangere,Honnali,Tomato,Tomato,1100.0,9.0,Nov,2015.0
Davangere,Honnali,Tomato,Tomato,1100.0,7.0,Nov,2015.0
Davangere,Honnali,Tomato,Tomato,1100.0,6.0,Nov,2015.0
Davangere,Honnali,Tomato,Tomato,1100.0,5.0,Nov,2015.0
Davangere,Honnali,Tomato,Tomato,1100.0,4.0,Nov,2015.0
Davangere,Honnali,Tomato,Tomato,1000.0,3.0,Nov,2015.0
Davangere,Honnali,Tomato,Tomato,1100.0,2.0,Nov,2015.0
Davangere,Honnali,Tomato,Tomato,1000.0,31.0,Oct,2015.0
Davangere,Honnali,Tomato,Tomato,1100.0,30.0,Oct,2015.0
Davangere,Honnali,Tomato,Tomato,1100.0,29.0,Oct,2015.0
Davangere,Honnali,Tomato,Tomato,1100.0,28.0,Oct,2015.0
Davangere,Honnali,Tomato,Tomato,1000.0,26.0,Oct,2015.0
Davangere,Honnali,Tomato,Tomato,1000.0,21.0,Oct,2015.0
Davangere,Honnali,Tomato,Tomato,1000.0,20.0,Oct,2015.0
Davangere,Honnali,Tomato,Tomato,1000.0,19.0,Oct,2015.0
Davangere,Honnali,Tomato,Tomato,1000.0,17.0,Oct,2015.0
Davangere,Honnali,Tomato,Tomato,1000.0,16.0,Oct,2015.0
Davangere,Honnali,Tomato,Tomato,1000.0,14.0,Oct,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,13.0,Oct,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,9.0,Oct,2015.0
Davangere,Honnali,Tomato,Tomato,850.0,8.0,Oct,2015.0
Davangere,Honnali,Tomato,Tomato,850.0,7.0,Oct,2015.0
Davangere,Honnali,Tomato,Tomato,850.0,6.0,Oct,2015.0
Davangere,Honnali,Tomato,Tomato,800.0,5.0,Oct,2015.0
Davangere,Honnali,Tomato,Tomato,850.0,3.0,Oct,2015.0
Davangere,Honnali,Tomato,Tomato,750.0,1.0,Oct,2015.0
Davangere,Honnali,Tomato,Tomato,600.0,29.0,Sep,2015.0
Davangere,Honnali,Tomato,Tomato,700.0,28.0,Sep,2015.0
Davangere,Honnali,Tomato,Tomato,700.0,24.0,Sep,2015.0
Davangere,Honnali,Tomato,Tomato,600.0,23.0,Sep,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,22.0,Sep,2015.0
Davangere,Honnali,Tomato,Tomato,600.0,21.0,Sep,2015.0
Davangere,Honnali,Tomato,Tomato,410.0,19.0,Sep,2015.0
Davangere,Honnali,Tomato,Tomato,400.0,18.0,Sep,2015.0
Davangere,Honnali,Tomato,Tomato,400.0,16.0,Sep,2015.0
Davangere,Honnali,Tomato,Tomato,400.0,15.0,Sep,2015.0
Davangere,Honnali,Tomato,Tomato,410.0,14.0,Sep,2015.0
Davangere,Honnali,Tomato,Tomato,400.0,11.0,Sep,2015.0
Davangere,Honnali,Tomato,Tomato,410.0,10.0,Sep,2015.0
Davangere,Honnali,Tomato,Tomato,400.0,9.0,Sep,2015.0
Davangere,Honnali,Tomato,Tomato,400.0,8.0,Sep,2015.0
Davangere,Honnali,Tomato,Tomato,400.0,7.0,Sep,2015.0
Davangere,Honnali,Tomato,Tomato,400.0,5.0,Sep,2015.0
Davangere,Honnali,Tomato,Tomato,400.0,4.0,Sep,2015.0
Davangere,Honnali,Tomato,Hybrid,400.0,3.0,Sep,2015.0
Davangere,Honnali,Tomato,Tomato,350.0,3.0,Sep,2015.0
Davangere,Honnali,Tomato,Tomato,350.0,2.0,Sep,2015.0
Davangere,Honnali,Tomato,Tomato,350.0,1.0,Sep,2015.0
Davangere,Honnali,Tomato,Tomato,350.0,31.0,Aug,2015.0
Davangere,Honnali,Tomato,Tomato,400.0,29.0,Aug,2015.0
Davangere,Honnali,Tomato,Tomato,400.0,28.0,Aug,2015.0
Davangere,Honnali,Tomato,Tomato,400.0,27.0,Aug,2015.0
Davangere,Honnali,Tomato,Tomato,400.0,25.0,Aug,2015.0
Davangere,Honnali,Tomato,Tomato,400.0,24.0,Aug,2015.0
Davangere,Honnali,Tomato,Tomato,450.0,22.0,Aug,2015.0
Davangere,Honnali,Tomato,Tomato,400.0,20.0,Aug,2015.0
Davangere,Honnali,Tomato,Tomato,400.0,19.0,Aug,2015.0
Davangere,Honnali,Tomato,Tomato,400.0,18.0,Aug,2015.0
Davangere,Honnali,Tomato,Tomato,400.0,17.0,Aug,2015.0
Davangere,Honnali,Tomato,Hybrid,1100.0,14.0,Aug,2015.0
Davangere,Honnali,Tomato,Tomato,1100.0,13.0,Aug,2015.0
Davangere,Honnali,Tomato,Tomato,1100.0,12.0,Aug,2015.0
Davangere,Honnali,Tomato,Tomato,1100.0,11.0,Aug,2015.0
Davangere,Honnali,Tomato,Tomato,1100.0,10.0,Aug,2015.0
Davangere,Honnali,Tomato,Hybrid,1400.0,7.0,Aug,2015.0
Davangere,Honnali,Tomato,Tomato,1500.0,6.0,Aug,2015.0
Davangere,Honnali,Tomato,Tomato,1300.0,5.0,Aug,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,3.0,Aug,2015.0
Davangere,Honnali,Tomato,Tomato,1500.0,31.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1500.0,30.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1500.0,29.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1450.0,28.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1500.0,27.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1500.0,25.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1700.0,24.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,22.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1510.0,21.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1550.0,17.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,16.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1700.0,15.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1900.0,14.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1550.0,13.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1500.0,10.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1500.0,9.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1500.0,8.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,7.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1700.0,6.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1700.0,4.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,3.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,2.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1700.0,1.0,Jul,2015.0
Davangere,Honnali,Tomato,Tomato,1550.0,30.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,29.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,27.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1550.0,26.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,25.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1550.0,24.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,23.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1500.0,22.0,Jun,2015.0
Davangere,Honnali,Tomato,Hybrid,1500.0,20.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1500.0,19.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1550.0,18.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1350.0,17.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1300.0,16.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1300.0,15.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1400.0,12.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1300.0,11.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1500.0,10.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1500.0,9.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,8.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1500.0,6.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1500.0,5.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1550.0,4.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1500.0,3.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,1.0,Jun,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,30.0,May,2015.0
Davangere,Honnali,Tomato,Tomato,1550.0,29.0,May,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,28.0,May,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,27.0,May,2015.0
Davangere,Honnali,Tomato,Tomato,1550.0,26.0,May,2015.0
Davangere,Honnali,Tomato,Tomato,1550.0,25.0,May,2015.0
Davangere,Honnali,Tomato,Tomato,2000.0,22.0,May,2015.0
Davangere,Honnali,Tomato,Tomato,1700.0,21.0,May,2015.0
Davangere,Honnali,Tomato,Tomato,1900.0,20.0,May,2015.0
Davangere,Honnali,Tomato,Tomato,1900.0,19.0,May,2015.0
Davangere,Honnali,Tomato,Tomato,1700.0,18.0,May,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,16.0,May,2015.0
Davangere,Honnali,Tomato,Hybrid,1600.0,15.0,May,2015.0
Davangere,Honnali,Tomato,Tomato,1700.0,14.0,May,2015.0
Davangere,Honnali,Tomato,Tomato,1900.0,13.0,May,2015.0
Davangere,Honnali,Tomato,Tomato,1900.0,12.0,May,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,11.0,May,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,8.0,May,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,7.0,May,2015.0
Davangere,Honnali,Tomato,Tomato,1550.0,6.0,May,2015.0
Davangere,Honnali,Tomato,Tomato,1400.0,5.0,May,2015.0
Davangere,Honnali,Tomato,Tomato,1500.0,2.0,May,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,30.0,Apr,2015.0
Davangere,Honnali,Tomato,Tomato,1600.0,29.0,Apr,2015.0
Davangere,Honnali,Tomato,Tomato,1400.0,28.0,Apr,2015.0
Davangere,Honnali,Tomato,Tomato,1350.0,27.0,Apr,2015.0
Davangere,Honnali,Tomato,Tomato,830.0,31.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,860.0,30.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,850.0,28.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,830.0,27.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,26.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,850.0,25.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,850.0,24.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,23.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,800.0,20.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,800.0,19.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,18.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,800.0,17.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,16.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,1000.0,13.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,12.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,11.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,950.0,10.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,7.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,1000.0,6.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,5.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,4.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,1000.0,3.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,2.0,Mar,2015.0
Davangere,Honnali,Tomato,Tomato,1000.0,28.0,Feb,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,27.0,Feb,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,26.0,Feb,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,25.0,Feb,2015.0
Davangere,Honnali,Tomato,Tomato,950.0,24.0,Feb,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,23.0,Feb,2015.0
Davangere,Honnali,Tomato,Tomato,800.0,21.0,Feb,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,20.0,Feb,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,19.0,Feb,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,18.0,Feb,2015.0
Davangere,Honnali,Tomato,Tomato,800.0,16.0,Feb,2015.0
Davangere,Honnali,Tomato,Tomato,800.0,13.0,Feb,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,12.0,Feb,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,11.0,Feb,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,10.0,Feb,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,9.0,Feb,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,7.0,Feb,2015.0
Davangere,Honnali,Tomato,Tomato,850.0,6.0,Feb,2015.0
Davangere,Honnali,Tomato,Tomato,850.0,5.0,Feb,2015.0
Davangere,Honnali,Tomato,Tomato,800.0,4.0,Feb,2015.0
Davangere,Honnali,Tomato,Tomato,800.0,3.0,Feb,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,2.0,Feb,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,31.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,30.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,29.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,1000.0,28.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,27.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,800.0,24.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,800.0,23.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,750.0,22.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,800.0,21.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,850.0,20.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,800.0,19.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,800.0,17.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,800.0,16.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,800.0,14.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,800.0,13.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,800.0,12.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,850.0,9.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,8.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,7.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,850.0,6.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,5.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,800.0,3.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,2.0,Jan,2015.0
Davangere,Honnali,Tomato,Tomato,900.0,1.0,Jan,2015.0
Bangalore,Hoskote,Tomato,Hybrid,700.0,13.0,Apr,2016.0
